date,placement_id,deal_id,device,geo,impressions,viewable_impressions,measurable_impressions
2026-04-18,PL-002,DEAL-MB-2026Q2,mobile,US,4348,3139,4156
2026-04-18,PL-002,DEAL-MB-2026Q2,mobile,CA,862,652,845
2026-04-18,PL-002,DEAL-MB-2026Q2,mobile,UK,891,648,871
2026-04-18,PL-002,DEAL-MB-2026Q2,tablet,US,915,629,878
2026-04-18,PL-002,DEAL-MB-2026Q2,tablet,CA,204,136,198
2026-04-18,PL-002,DEAL-MB-2026Q2,tablet,UK,190,143,180
2026-04-18,PL-003,DEAL-MB-2026Q2,desktop,US,3877,3172,3663
2026-04-18,PL-003,DEAL-MB-2026Q2,desktop,CA,910,781,885
2026-04-18,PL-003,DEAL-MB-2026Q2,desktop,UK,900,758,857
2026-04-18,PL-003,DEAL-MB-2026Q2,mobile,US,4041,3362,3812
2026-04-18,PL-003,DEAL-MB-2026Q2,mobile,CA,987,776,952
2026-04-18,PL-003,DEAL-MB-2026Q2,mobile,UK,978,754,958
2026-04-18,PL-003,DEAL-MB-2026Q2,tablet,US,830,686,819
2026-04-18,PL-003,DEAL-MB-2026Q2,tablet,CA,194,156,189
2026-04-18,PL-003,DEAL-MB-2026Q2,tablet,UK,214,169,201
2026-04-18,PL-004,DEAL-MB-2026Q2,desktop,US,4619,2824,4391
2026-04-18,PL-004,DEAL-MB-2026Q2,desktop,CA,920,564,875
2026-04-18,PL-004,DEAL-MB-2026Q2,desktop,UK,891,554,866
2026-04-18,PL-004,DEAL-MB-2026Q2,mobile,US,4348,3003,4208
2026-04-18,PL-004,DEAL-MB-2026Q2,mobile,CA,929,624,908
2026-04-18,PL-004,DEAL-MB-2026Q2,mobile,UK,933,621,909
2026-04-18,PL-004,DEAL-MB-2026Q2,tablet,US,933,572,913
2026-04-18,PL-004,DEAL-MB-2026Q2,tablet,CA,206,133,200
2026-04-18,PL-004,DEAL-MB-2026Q2,tablet,UK,205,135,202
2026-04-18,PL-005,DEAL-MB-2026Q2,desktop,US,4967,3665,4878
2026-04-18,PL-005,DEAL-MB-2026Q2,desktop,CA,1029,723,1009
2026-04-18,PL-005,DEAL-MB-2026Q2,desktop,UK,1007,669,974
2026-04-18,PL-005,DEAL-MB-2026Q2,mobile,US,4760,3307,4651
2026-04-18,PL-005,DEAL-MB-2026Q2,mobile,CA,1016,696,1003
2026-04-18,PL-005,DEAL-MB-2026Q2,mobile,UK,925,596,882
2026-04-18,PL-005,DEAL-MB-2026Q2,tablet,US,964,631,949
2026-04-18,PL-005,DEAL-MB-2026Q2,tablet,CA,206,151,195
2026-04-18,PL-005,DEAL-MB-2026Q2,tablet,UK,223,159,220
2026-04-18,PL-006,DEAL-MB-2026Q2,desktop,US,5290,3708,5123
2026-04-18,PL-006,DEAL-MB-2026Q2,desktop,CA,1047,691,1008
2026-04-18,PL-006,DEAL-MB-2026Q2,desktop,UK,945,639,930
2026-04-18,PL-006,DEAL-MB-2026Q2,mobile,US,4518,3054,4314
2026-04-18,PL-006,DEAL-MB-2026Q2,mobile,CA,1047,739,995
2026-04-18,PL-006,DEAL-MB-2026Q2,mobile,UK,925,631,891
2026-04-18,PL-006,DEAL-MB-2026Q2,tablet,US,1065,787,1038
2026-04-18,PL-006,DEAL-MB-2026Q2,tablet,CA,246,162,239
2026-04-18,PL-006,DEAL-MB-2026Q2,tablet,UK,203,148,194
2026-04-18,PL-007,DEAL-MB-2026Q2,desktop,US,4668,3009,4593
2026-04-18,PL-007,DEAL-MB-2026Q2,desktop,CA,894,625,845
2026-04-18,PL-007,DEAL-MB-2026Q2,desktop,UK,967,660,950
2026-04-18,PL-007,DEAL-MB-2026Q2,mobile,US,4675,3143,4542
2026-04-18,PL-007,DEAL-MB-2026Q2,mobile,CA,811,537,775
2026-04-18,PL-007,DEAL-MB-2026Q2,mobile,UK,922,593,898
2026-04-18,PL-007,DEAL-MB-2026Q2,tablet,US,863,583,854
2026-04-18,PL-007,DEAL-MB-2026Q2,tablet,CA,224,153,217
2026-04-18,PL-007,DEAL-MB-2026Q2,tablet,UK,182,118,178
2026-04-18,PL-008,DEAL-MB-2026Q2,desktop,US,4081,2805,3952
2026-04-18,PL-008,DEAL-MB-2026Q2,desktop,CA,855,615,807
2026-04-18,PL-008,DEAL-MB-2026Q2,desktop,UK,959,726,907
2026-04-18,PL-008,DEAL-MB-2026Q2,mobile,US,4084,3006,3938
2026-04-18,PL-008,DEAL-MB-2026Q2,mobile,CA,994,694,964
2026-04-18,PL-008,DEAL-MB-2026Q2,mobile,UK,1013,713,955
2026-04-18,PL-008,DEAL-MB-2026Q2,tablet,US,1060,754,1045
2026-04-18,PL-008,DEAL-MB-2026Q2,tablet,CA,192,143,184
2026-04-18,PL-008,DEAL-MB-2026Q2,tablet,UK,205,145,198
2026-04-18,PL-009,DEAL-MB-2026Q2,desktop,US,4426,3292,4237
2026-04-18,PL-009,DEAL-MB-2026Q2,desktop,CA,959,779,931
2026-04-18,PL-009,DEAL-MB-2026Q2,desktop,UK,878,725,835
2026-04-18,PL-009,DEAL-MB-2026Q2,mobile,US,4342,3223,4239
2026-04-18,PL-009,DEAL-MB-2026Q2,mobile,CA,802,646,763
2026-04-18,PL-009,DEAL-MB-2026Q2,mobile,UK,916,679,899
2026-04-18,PL-009,DEAL-MB-2026Q2,tablet,US,876,668,858
2026-04-18,PL-009,DEAL-MB-2026Q2,tablet,CA,188,146,179
2026-04-18,PL-009,DEAL-MB-2026Q2,tablet,UK,209,156,202
2026-04-19,PL-001,DEAL-MB-2026Q2,desktop,US,4817,3625,4766
2026-04-19,PL-001,DEAL-MB-2026Q2,desktop,CA,1068,808,1024
2026-04-19,PL-001,DEAL-MB-2026Q2,desktop,UK,1119,831,1066
2026-04-19,PL-001,DEAL-MB-2026Q2,mobile,US,4259,3019,4151
2026-04-19,PL-001,DEAL-MB-2026Q2,mobile,CA,964,709,951
2026-04-19,PL-001,DEAL-MB-2026Q2,mobile,UK,914,691,889
2026-04-19,PL-001,DEAL-MB-2026Q2,tablet,US,1163,843,1099
2026-04-19,PL-001,DEAL-MB-2026Q2,tablet,CA,215,167,206
2026-04-19,PL-001,DEAL-MB-2026Q2,tablet,UK,252,186,245
2026-04-19,PL-002,DEAL-MB-2026Q2,desktop,US,4890,3519,4618
2026-04-19,PL-002,DEAL-MB-2026Q2,desktop,CA,975,737,943
2026-04-19,PL-002,DEAL-MB-2026Q2,desktop,UK,1105,733,1089
2026-04-19,PL-002,DEAL-MB-2026Q2,mobile,US,4679,3317,4572
2026-04-19,PL-002,DEAL-MB-2026Q2,mobile,CA,930,677,890
2026-04-19,PL-002,DEAL-MB-2026Q2,mobile,UK,1002,760,990
2026-04-19,PL-002,DEAL-MB-2026Q2,tablet,US,1032,687,983
2026-04-19,PL-002,DEAL-MB-2026Q2,tablet,CA,227,172,224
2026-04-19,PL-002,DEAL-MB-2026Q2,tablet,UK,258,194,245
2026-04-19,PL-003,DEAL-MB-2026Q2,desktop,US,5451,4568,5147
2026-04-19,PL-003,DEAL-MB-2026Q2,desktop,CA,1036,904,1005
2026-04-19,PL-003,DEAL-MB-2026Q2,desktop,UK,1098,866,1045
2026-04-19,PL-003,DEAL-MB-2026Q2,mobile,US,4561,3986,4494
2026-04-19,PL-003,DEAL-MB-2026Q2,mobile,CA,1022,842,971
2026-04-19,PL-003,DEAL-MB-2026Q2,mobile,UK,973,802,953
2026-04-19,PL-003,DEAL-MB-2026Q2,tablet,US,1202,959,1172
2026-04-19,PL-003,DEAL-MB-2026Q2,tablet,CA,238,185,235
2026-04-19,PL-003,DEAL-MB-2026Q2,tablet,UK,264,205,260
2026-04-19,PL-004,DEAL-MB-2026Q2,desktop,US,4305,2820,4250
2026-04-19,PL-004,DEAL-MB-2026Q2,desktop,CA,876,554,861
2026-04-19,PL-004,DEAL-MB-2026Q2,desktop,UK,1017,685,1000
2026-04-19,PL-004,DEAL-MB-2026Q2,mobile,US,4409,2830,4242
2026-04-19,PL-004,DEAL-MB-2026Q2,mobile,CA,1065,730,1050
2026-04-19,PL-004,DEAL-MB-2026Q2,mobile,UK,912,615,862
2026-04-19,PL-004,DEAL-MB-2026Q2,tablet,US,924,622,896
2026-04-19,PL-004,DEAL-MB-2026Q2,tablet,CA,202,132,192
2026-04-19,PL-004,DEAL-MB-2026Q2,tablet,UK,200,133,191
2026-04-19,PL-005,DEAL-MB-2026Q2,desktop,US,6264,4100,6153
2026-04-19,PL-005,DEAL-MB-2026Q2,desktop,CA,1248,879,1184
2026-04-19,PL-005,DEAL-MB-2026Q2,desktop,UK,1224,841,1160
2026-04-19,PL-005,DEAL-MB-2026Q2,mobile,US,5484,3735,5420
2026-04-19,PL-005,DEAL-MB-2026Q2,mobile,CA,1386,1016,1318
2026-04-19,PL-005,DEAL-MB-2026Q2,mobile,UK,1309,865,1243
2026-04-19,PL-005,DEAL-MB-2026Q2,tablet,US,1203,882,1157
2026-04-19,PL-005,DEAL-MB-2026Q2,tablet,CA,287,203,282
2026-04-19,PL-005,DEAL-MB-2026Q2,tablet,UK,305,208,298
2026-04-19,PL-006,DEAL-MB-2026Q2,desktop,US,5983,4117,5717
2026-04-19,PL-006,DEAL-MB-2026Q2,desktop,CA,1246,901,1208
2026-04-19,PL-006,DEAL-MB-2026Q2,desktop,UK,1220,898,1194
2026-04-19,PL-006,DEAL-MB-2026Q2,mobile,US,5691,3956,5584
2026-04-19,PL-006,DEAL-MB-2026Q2,mobile,CA,1080,808,1043
2026-04-19,PL-006,DEAL-MB-2026Q2,mobile,UK,1183,855,1145
2026-04-19,PL-006,DEAL-MB-2026Q2,tablet,US,1263,900,1190
2026-04-19,PL-006,DEAL-MB-2026Q2,tablet,CA,256,176,244
2026-04-19,PL-006,DEAL-MB-2026Q2,tablet,UK,290,201,278
2026-04-19,PL-007,DEAL-MB-2026Q2,desktop,US,6247,4232,6154
2026-04-19,PL-007,DEAL-MB-2026Q2,desktop,CA,1205,811,1138
2026-04-19,PL-007,DEAL-MB-2026Q2,desktop,UK,1216,766,1178
2026-04-19,PL-007,DEAL-MB-2026Q2,mobile,US,6214,4127,5963
2026-04-19,PL-007,DEAL-MB-2026Q2,mobile,CA,1164,717,1120
2026-04-19,PL-007,DEAL-MB-2026Q2,mobile,UK,1332,927,1310
2026-04-19,PL-007,DEAL-MB-2026Q2,tablet,US,1137,731,1105
2026-04-19,PL-007,DEAL-MB-2026Q2,tablet,CA,284,178,277
2026-04-19,PL-007,DEAL-MB-2026Q2,tablet,UK,243,165,236
2026-04-19,PL-008,DEAL-MB-2026Q2,desktop,US,4339,3116,4250
2026-04-19,PL-008,DEAL-MB-2026Q2,desktop,CA,927,719,888
2026-04-19,PL-008,DEAL-MB-2026Q2,desktop,UK,898,680,885
2026-04-19,PL-008,DEAL-MB-2026Q2,mobile,US,4382,3270,4151
2026-04-19,PL-008,DEAL-MB-2026Q2,mobile,CA,1006,701,981
2026-04-19,PL-008,DEAL-MB-2026Q2,mobile,UK,906,643,886
2026-04-19,PL-008,DEAL-MB-2026Q2,tablet,US,946,702,894
2026-04-19,PL-008,DEAL-MB-2026Q2,tablet,CA,187,130,181
2026-04-19,PL-008,DEAL-MB-2026Q2,tablet,UK,193,140,189
2026-04-19,PL-009,DEAL-MB-2026Q2,desktop,US,5903,4673,5694
2026-04-19,PL-009,DEAL-MB-2026Q2,desktop,CA,1097,874,1056
2026-04-19,PL-009,DEAL-MB-2026Q2,desktop,UK,1161,918,1091
2026-04-19,PL-009,DEAL-MB-2026Q2,mobile,US,6001,4535,5829
2026-04-19,PL-009,DEAL-MB-2026Q2,mobile,CA,1268,948,1203
2026-04-19,PL-009,DEAL-MB-2026Q2,mobile,UK,1052,803,996
2026-04-19,PL-009,DEAL-MB-2026Q2,tablet,US,1084,854,1051
2026-04-19,PL-009,DEAL-MB-2026Q2,tablet,CA,251,184,237
2026-04-19,PL-009,DEAL-MB-2026Q2,tablet,UK,292,216,278
2026-04-20,PL-001,DEAL-MB-2026Q2,desktop,US,6067,4549,5941
2026-04-20,PL-001,DEAL-MB-2026Q2,desktop,CA,1146,842,1110
2026-04-20,PL-001,DEAL-MB-2026Q2,desktop,UK,1371,956,1309
2026-04-20,PL-001,DEAL-MB-2026Q2,mobile,US,5617,4086,5298
2026-04-20,PL-001,DEAL-MB-2026Q2,mobile,CA,1221,909,1165
2026-04-20,PL-001,DEAL-MB-2026Q2,mobile,UK,1133,861,1080
2026-04-20,PL-001,DEAL-MB-2026Q2,tablet,US,1297,963,1264
2026-04-20,PL-001,DEAL-MB-2026Q2,tablet,CA,283,197,276
2026-04-20,PL-001,DEAL-MB-2026Q2,tablet,UK,284,224,273
2026-04-20,PL-002,DEAL-MB-2026Q2,desktop,US,6019,4445,5870
2026-04-20,PL-002,DEAL-MB-2026Q2,desktop,CA,1236,920,1177
2026-04-20,PL-002,DEAL-MB-2026Q2,desktop,UK,1280,924,1262
2026-04-20,PL-002,DEAL-MB-2026Q2,mobile,US,6032,4280,5890
2026-04-20,PL-002,DEAL-MB-2026Q2,mobile,CA,1257,930,1237
2026-04-20,PL-002,DEAL-MB-2026Q2,mobile,UK,1177,811,1117
2026-04-20,PL-002,DEAL-MB-2026Q2,tablet,US,1185,837,1161
2026-04-20,PL-002,DEAL-MB-2026Q2,tablet,CA,295,200,286
2026-04-20,PL-002,DEAL-MB-2026Q2,tablet,UK,273,181,261
2026-04-20,PL-003,DEAL-MB-2026Q2,desktop,US,5343,4467,5206
2026-04-20,PL-003,DEAL-MB-2026Q2,desktop,CA,1157,891,1104
2026-04-20,PL-003,DEAL-MB-2026Q2,desktop,UK,1244,1058,1176
2026-04-20,PL-003,DEAL-MB-2026Q2,mobile,US,5510,4452,5336
2026-04-20,PL-003,DEAL-MB-2026Q2,mobile,CA,1365,1171,1296
2026-04-20,PL-003,DEAL-MB-2026Q2,mobile,UK,1328,1153,1280
2026-04-20,PL-003,DEAL-MB-2026Q2,tablet,US,1267,971,1199
2026-04-20,PL-003,DEAL-MB-2026Q2,tablet,CA,250,203,245
2026-04-20,PL-003,DEAL-MB-2026Q2,tablet,UK,299,243,293
2026-04-20,PL-004,DEAL-MB-2026Q2,desktop,US,4580,2893,4471
2026-04-20,PL-004,DEAL-MB-2026Q2,desktop,CA,868,567,824
2026-04-20,PL-004,DEAL-MB-2026Q2,desktop,UK,948,642,933
2026-04-20,PL-004,DEAL-MB-2026Q2,mobile,US,4090,2833,3901
2026-04-20,PL-004,DEAL-MB-2026Q2,mobile,CA,806,559,782
2026-04-20,PL-004,DEAL-MB-2026Q2,mobile,UK,983,645,943
2026-04-20,PL-004,DEAL-MB-2026Q2,tablet,US,963,657,941
2026-04-20,PL-004,DEAL-MB-2026Q2,tablet,CA,211,133,198
2026-04-20,PL-004,DEAL-MB-2026Q2,tablet,UK,197,127,187
2026-04-20,PL-005,DEAL-MB-2026Q2,desktop,US,5677,3808,5485
2026-04-20,PL-005,DEAL-MB-2026Q2,desktop,CA,1039,704,978
2026-04-20,PL-005,DEAL-MB-2026Q2,desktop,UK,1046,680,1009
2026-04-20,PL-005,DEAL-MB-2026Q2,mobile,US,5638,4110,5343
2026-04-20,PL-005,DEAL-MB-2026Q2,mobile,CA,1084,746,1066
2026-04-20,PL-005,DEAL-MB-2026Q2,mobile,UK,1076,724,1052
2026-04-20,PL-005,DEAL-MB-2026Q2,tablet,US,1056,777,1019
2026-04-20,PL-005,DEAL-MB-2026Q2,tablet,CA,280,185,263
2026-04-20,PL-005,DEAL-MB-2026Q2,tablet,UK,243,176,229
2026-04-20,PL-006,DEAL-MB-2026Q2,desktop,US,5405,3882,5241
2026-04-20,PL-006,DEAL-MB-2026Q2,desktop,CA,945,658,890
2026-04-20,PL-006,DEAL-MB-2026Q2,desktop,UK,1054,754,1007
2026-04-20,PL-006,DEAL-MB-2026Q2,mobile,US,4988,3399,4911
2026-04-20,PL-006,DEAL-MB-2026Q2,mobile,CA,1004,672,957
2026-04-20,PL-006,DEAL-MB-2026Q2,mobile,UK,1003,696,948
2026-04-20,PL-006,DEAL-MB-2026Q2,tablet,US,996,675,936
2026-04-20,PL-006,DEAL-MB-2026Q2,tablet,CA,240,168,228
2026-04-20,PL-006,DEAL-MB-2026Q2,tablet,UK,224,152,212
2026-04-20,PL-007,DEAL-MB-2026Q2,desktop,US,6343,4229,6016
2026-04-20,PL-007,DEAL-MB-2026Q2,desktop,CA,1209,841,1169
2026-04-20,PL-007,DEAL-MB-2026Q2,desktop,UK,1130,696,1113
2026-04-20,PL-007,DEAL-MB-2026Q2,mobile,US,5274,3424,4980
2026-04-20,PL-007,DEAL-MB-2026Q2,mobile,CA,1234,837,1214
2026-04-20,PL-007,DEAL-MB-2026Q2,mobile,UK,1306,884,1256
2026-04-20,PL-007,DEAL-MB-2026Q2,tablet,US,1268,817,1204
2026-04-20,PL-007,DEAL-MB-2026Q2,tablet,CA,299,205,282
2026-04-20,PL-007,DEAL-MB-2026Q2,tablet,UK,310,212,300
2026-04-20,PL-008,DEAL-MB-2026Q2,desktop,US,4660,3601,4489
2026-04-20,PL-008,DEAL-MB-2026Q2,desktop,CA,918,687,895
2026-04-20,PL-008,DEAL-MB-2026Q2,desktop,UK,921,647,876
2026-04-20,PL-008,DEAL-MB-2026Q2,mobile,US,4710,3494,4642
2026-04-20,PL-008,DEAL-MB-2026Q2,mobile,CA,904,678,879
2026-04-20,PL-008,DEAL-MB-2026Q2,mobile,UK,993,763,955
2026-04-20,PL-008,DEAL-MB-2026Q2,tablet,US,854,621,817
2026-04-20,PL-008,DEAL-MB-2026Q2,tablet,CA,204,142,199
2026-04-20,PL-008,DEAL-MB-2026Q2,tablet,UK,211,145,199
2026-04-20,PL-009,DEAL-MB-2026Q2,desktop,US,6360,4839,6184
2026-04-20,PL-009,DEAL-MB-2026Q2,desktop,CA,1361,1066,1306
2026-04-20,PL-009,DEAL-MB-2026Q2,desktop,UK,1246,988,1205
2026-04-20,PL-009,DEAL-MB-2026Q2,mobile,US,6613,5074,6328
2026-04-20,PL-009,DEAL-MB-2026Q2,mobile,CA,1368,1080,1339
2026-04-20,PL-009,DEAL-MB-2026Q2,mobile,UK,1252,1015,1210
2026-04-20,PL-009,DEAL-MB-2026Q2,tablet,US,1236,986,1166
2026-04-20,PL-009,DEAL-MB-2026Q2,tablet,CA,312,245,300
2026-04-20,PL-009,DEAL-MB-2026Q2,tablet,UK,289,224,279
2026-04-21,PL-001,DEAL-MB-2026Q2,desktop,US,1144,823,1098
2026-04-21,PL-001,DEAL-MB-2026Q2,desktop,CA,254,192,246
2026-04-21,PL-001,DEAL-MB-2026Q2,desktop,UK,267,192,259
2026-04-21,PL-001,DEAL-MB-2026Q2,mobile,US,1038,737,982
2026-04-21,PL-001,DEAL-MB-2026Q2,mobile,CA,253,193,248
2026-04-21,PL-001,DEAL-MB-2026Q2,mobile,UK,263,199,253
2026-04-21,PL-001,DEAL-MB-2026Q2,tablet,US,244,183,234
2026-04-21,PL-001,DEAL-MB-2026Q2,tablet,CA,51,39,48
2026-04-21,PL-001,DEAL-MB-2026Q2,tablet,UK,59,44,58
2026-04-21,PL-002,DEAL-MB-2026Q2,desktop,US,1214,920,1162
2026-04-21,PL-002,DEAL-MB-2026Q2,desktop,CA,238,157,235
2026-04-21,PL-002,DEAL-MB-2026Q2,desktop,UK,258,173,246
2026-04-21,PL-002,DEAL-MB-2026Q2,mobile,US,1195,854,1126
2026-04-21,PL-002,DEAL-MB-2026Q2,mobile,CA,277,205,265
2026-04-21,PL-002,DEAL-MB-2026Q2,mobile,UK,287,214,273
2026-04-21,PL-002,DEAL-MB-2026Q2,tablet,US,287,200,274
2026-04-21,PL-002,DEAL-MB-2026Q2,tablet,CA,57,39,55
2026-04-21,PL-002,DEAL-MB-2026Q2,tablet,UK,61,43,57
2026-04-21,PL-003,DEAL-MB-2026Q2,desktop,US,950,763,912
2026-04-21,PL-003,DEAL-MB-2026Q2,desktop,CA,178,153,168
2026-04-21,PL-003,DEAL-MB-2026Q2,desktop,UK,166,138,157
2026-04-21,PL-003,DEAL-MB-2026Q2,mobile,US,958,802,947
2026-04-21,PL-003,DEAL-MB-2026Q2,mobile,CA,171,133,167
2026-04-21,PL-003,DEAL-MB-2026Q2,mobile,UK,204,176,198
2026-04-21,PL-003,DEAL-MB-2026Q2,tablet,US,215,179,206
2026-04-21,PL-003,DEAL-MB-2026Q2,tablet,CA,41,35,39
2026-04-21,PL-003,DEAL-MB-2026Q2,tablet,UK,39,31,36
2026-04-21,PL-004,DEAL-MB-2026Q2,desktop,US,1030,644,994
2026-04-21,PL-004,DEAL-MB-2026Q2,desktop,CA,199,130,190
2026-04-21,PL-004,DEAL-MB-2026Q2,desktop,UK,227,148,221
2026-04-21,PL-004,DEAL-MB-2026Q2,mobile,US,862,558,840
2026-04-21,PL-004,DEAL-MB-2026Q2,mobile,CA,186,124,183
2026-04-21,PL-004,DEAL-MB-2026Q2,mobile,UK,227,153,218
2026-04-21,PL-004,DEAL-MB-2026Q2,tablet,US,190,130,179
2026-04-21,PL-004,DEAL-MB-2026Q2,tablet,CA,45,30,44
2026-04-21,PL-004,DEAL-MB-2026Q2,tablet,UK,40,26,39
2026-04-21,PL-005,DEAL-MB-2026Q2,desktop,US,853,621,824
2026-04-21,PL-005,DEAL-MB-2026Q2,desktop,CA,157,107,154
2026-04-21,PL-005,DEAL-MB-2026Q2,desktop,UK,181,121,173
2026-04-21,PL-005,DEAL-MB-2026Q2,mobile,US,926,620,878
2026-04-21,PL-005,DEAL-MB-2026Q2,mobile,CA,186,130,177
2026-04-21,PL-005,DEAL-MB-2026Q2,mobile,UK,190,126,184
2026-04-21,PL-005,DEAL-MB-2026Q2,tablet,US,188,131,182
2026-04-21,PL-005,DEAL-MB-2026Q2,tablet,CA,37,26,34
2026-04-21,PL-005,DEAL-MB-2026Q2,tablet,UK,39,25,36
2026-04-21,PL-006,DEAL-MB-2026Q2,desktop,US,1075,713,1025
2026-04-21,PL-006,DEAL-MB-2026Q2,desktop,CA,264,172,249
2026-04-21,PL-006,DEAL-MB-2026Q2,desktop,UK,224,158,212
2026-04-21,PL-006,DEAL-MB-2026Q2,mobile,US,1121,818,1068
2026-04-21,PL-006,DEAL-MB-2026Q2,mobile,CA,255,178,249
2026-04-21,PL-006,DEAL-MB-2026Q2,mobile,UK,264,180,249
2026-04-21,PL-006,DEAL-MB-2026Q2,tablet,US,230,170,217
2026-04-21,PL-006,DEAL-MB-2026Q2,tablet,CA,54,40,52
2026-04-21,PL-006,DEAL-MB-2026Q2,tablet,UK,50,34,48
2026-04-21,PL-007,DEAL-MB-2026Q2,desktop,US,780,539,735
2026-04-21,PL-007,DEAL-MB-2026Q2,desktop,CA,154,106,145
2026-04-21,PL-007,DEAL-MB-2026Q2,desktop,UK,162,106,156
2026-04-21,PL-007,DEAL-MB-2026Q2,mobile,US,848,592,807
2026-04-21,PL-007,DEAL-MB-2026Q2,mobile,CA,171,111,162
2026-04-21,PL-007,DEAL-MB-2026Q2,mobile,UK,165,107,157
2026-04-21,PL-007,DEAL-MB-2026Q2,tablet,US,182,118,173
2026-04-21,PL-007,DEAL-MB-2026Q2,tablet,CA,36,25,34
2026-04-21,PL-007,DEAL-MB-2026Q2,tablet,UK,36,23,35
2026-04-21,PL-008,DEAL-MB-2026Q2,desktop,US,1126,863,1077
2026-04-21,PL-008,DEAL-MB-2026Q2,desktop,CA,207,142,201
2026-04-21,PL-008,DEAL-MB-2026Q2,desktop,UK,213,161,208
2026-04-21,PL-008,DEAL-MB-2026Q2,mobile,US,1081,798,1026
2026-04-21,PL-008,DEAL-MB-2026Q2,mobile,CA,210,157,199
2026-04-21,PL-008,DEAL-MB-2026Q2,mobile,UK,221,165,216
2026-04-21,PL-008,DEAL-MB-2026Q2,tablet,US,200,137,189
2026-04-21,PL-008,DEAL-MB-2026Q2,tablet,CA,48,33,45
2026-04-21,PL-008,DEAL-MB-2026Q2,tablet,UK,45,30,42
2026-04-21,PL-009,DEAL-MB-2026Q2,desktop,US,1263,1039,1200
2026-04-21,PL-009,DEAL-MB-2026Q2,desktop,CA,271,200,267
2026-04-21,PL-009,DEAL-MB-2026Q2,desktop,UK,238,188,228
2026-04-21,PL-009,DEAL-MB-2026Q2,mobile,US,1313,1045,1286
2026-04-21,PL-009,DEAL-MB-2026Q2,mobile,CA,244,179,231
2026-04-21,PL-009,DEAL-MB-2026Q2,mobile,UK,251,200,236
2026-04-21,PL-009,DEAL-MB-2026Q2,tablet,US,271,226,265
2026-04-21,PL-009,DEAL-MB-2026Q2,tablet,CA,61,48,59
2026-04-21,PL-009,DEAL-MB-2026Q2,tablet,UK,55,44,52
2026-04-21,PL-010,DEAL-MB-2026Q2,desktop,US,24804,4360,23390
2026-04-21,PL-010,DEAL-MB-2026Q2,desktop,CA,6066,1055,5835
2026-04-21,PL-010,DEAL-MB-2026Q2,desktop,UK,5458,1041,5297
2026-04-21,PL-010,DEAL-MB-2026Q2,mobile,US,23552,4234,22308
2026-04-21,PL-010,DEAL-MB-2026Q2,mobile,CA,5821,1006,5658
2026-04-21,PL-010,DEAL-MB-2026Q2,mobile,UK,6010,1114,5680
2026-04-21,PL-010,DEAL-MB-2026Q2,tablet,US,5090,925,4848
2026-04-21,PL-010,DEAL-MB-2026Q2,tablet,CA,1199,227,1135
2026-04-21,PL-010,DEAL-MB-2026Q2,tablet,UK,1256,239,1222
2026-04-22,PL-001,DEAL-MB-2026Q2,desktop,US,734,530,704
2026-04-22,PL-001,DEAL-MB-2026Q2,desktop,CA,151,114,147
2026-04-22,PL-001,DEAL-MB-2026Q2,desktop,UK,170,124,165
2026-04-22,PL-001,DEAL-MB-2026Q2,mobile,US,861,598,819
2026-04-22,PL-001,DEAL-MB-2026Q2,mobile,CA,167,126,163
2026-04-22,PL-001,DEAL-MB-2026Q2,mobile,UK,156,116,154
2026-04-22,PL-001,DEAL-MB-2026Q2,tablet,US,171,123,161
2026-04-22,PL-001,DEAL-MB-2026Q2,tablet,CA,42,31,40
2026-04-22,PL-001,DEAL-MB-2026Q2,tablet,UK,41,29,40
2026-04-22,PL-002,DEAL-MB-2026Q2,desktop,US,1192,863,1131
2026-04-22,PL-002,DEAL-MB-2026Q2,desktop,CA,213,148,202
2026-04-22,PL-002,DEAL-MB-2026Q2,desktop,UK,251,188,243
2026-04-22,PL-002,DEAL-MB-2026Q2,mobile,US,1082,723,1051
2026-04-22,PL-002,DEAL-MB-2026Q2,mobile,CA,253,170,240
2026-04-22,PL-002,DEAL-MB-2026Q2,mobile,UK,252,181,243
2026-04-22,PL-002,DEAL-MB-2026Q2,tablet,US,222,158,212
2026-04-22,PL-002,DEAL-MB-2026Q2,tablet,CA,53,39,51
2026-04-22,PL-002,DEAL-MB-2026Q2,tablet,UK,59,39,55
2026-04-22,PL-003,DEAL-MB-2026Q2,desktop,US,1198,969,1138
2026-04-22,PL-003,DEAL-MB-2026Q2,desktop,CA,252,207,248
2026-04-22,PL-003,DEAL-MB-2026Q2,desktop,UK,265,218,258
2026-04-22,PL-003,DEAL-MB-2026Q2,mobile,US,1065,820,1040
2026-04-22,PL-003,DEAL-MB-2026Q2,mobile,CA,243,185,239
2026-04-22,PL-003,DEAL-MB-2026Q2,mobile,UK,250,197,243
2026-04-22,PL-003,DEAL-MB-2026Q2,tablet,US,223,186,219
2026-04-22,PL-003,DEAL-MB-2026Q2,tablet,CA,58,44,56
2026-04-22,PL-003,DEAL-MB-2026Q2,tablet,UK,58,44,56
2026-04-22,PL-004,DEAL-MB-2026Q2,desktop,US,702,475,667
2026-04-22,PL-004,DEAL-MB-2026Q2,desktop,CA,161,103,157
2026-04-22,PL-004,DEAL-MB-2026Q2,desktop,UK,168,111,160
2026-04-22,PL-004,DEAL-MB-2026Q2,mobile,US,783,514,741
